#en_reviews,upvoted,early_access
"I don't enjoy the game and don't recommend it, but this MAY NOT apply to everyone.",False,False
will steal all your data 100%,False,False
nope the game sucks on pc and mobile too dumb game lol,False,False
"soo game is awsome and everything, but every time you open the luncher you will have the problem with the battle eye. If you dont want this problem just open client version",False,False
Unplayable ♥♥♥♥♥♥♥ Controlls refund this ♥♥♥♥♥,False,False
"Cute girls, trash combat",False,True
Definitely deserves The “Worst Game Ever ” Award,False,False
"Honestly one of the most terrible games I have personally ever played. It's maybe 15-20 minutes of a terrible, sophomore art class film project, and 5-10 minutes of confusing gameplay. The sensitivity is low, enemies take FOREVER to kill, and there are just too many cutscenes. Story mode takes maybe 25 minutes to complete, while there are still ""bonus levels"" in the main menu, which is very confusing and clunky. Overall just a terrible game.",False,True
"This is game is very bad do not buy it!    From game you can not go to area. You can use buttons, window-nothing happen, ctrl+alt+delete nothing happen. This game does not have even achievements! And 8/15 cards it is a joke? When can not do other things of pc... And it is very childish game and it cost 7€ ehehehe it is so funny. :D   Do not buy it 1 point out of 10!",False,False
Spent the first hour and a half of this game just running from point to point with nothing interesting going on and the story making less than zero sense.,False,False
this game mechanic su*k very hard it doesn't make any sense  the aim is trash capture the base mechanic is trash every think is thrash  poor developers did't make his job well and poor me who spend 1 hour,False,False
"In this game you play the worst firefighter in the world.  The gameplay is awful, everything about this game is terrible.  Its a simple idea but with so little polish it still feels like an alpha build.  Oddly this game is a port from the Vita so one would think it would be a finished or better product for PC but its actually worse.  This game once it got greenlit literally became abandonware the next day with the devs vanishing never to return to the community or fix any of the issues of the game. This game has zero polish making it feel alpha.  The rooms have doors that are impossible to see without rotating the camera.  This could have been eliminated via putting breaks in the walls where a door is but instead they just gave up on game development.  Worse is that the door if you open it might kill you.  If there is any fire on a door it instantly kills the player.  This would happen alot less if we knew where the doors were.  This game has a time limit so all this camera sweeping to look for doors which could be anywhere takes alot of that time away which is gamebreaking for a game that requires a timer. This game you need to rescue civilians but they just fall over and die when entering rooms sometimes.  Other times there can be fire nowhere near them and they still just fall over and die.  One of the worst things is there can be civilians who want an item like a woman who wants her purse.  She will literally just stand in one spot and die if you dont bring her purse. The firefighter literally cant handle fire.  There can be a tiny fire in a room and the heat will build if you cant find it then you just die.  You can walk into a room for 2 seconds and die from the heat.  This firefighter literally has no protection at all.   The controls are terrible.  The camera moves using the same thumbsticks as rotating the character.  This makes playing the game a nightmare because you cant move the camera independently of changing your characters focus.  This could have easily been fixed by putting the camera on the right bumper and left bumper.  but why bother playing the game?  most devs dont they just make it completely clueless about game design being more code monkey than anything related to actual game making.  Anyone can make a game today, 8 year olds can and have and they work better than games like this. The WORST part of this game is if it just randomly deletes your game save.   This game is treated like garbage by the devs who just threw it on steam never bothering to fix anything making this game the literal garbage of steam and like all trash it should be removed from the steam store. The devs dont care about the game and ran away once it was greenlit, so if the devs dont care about their own game why should anyone else care to buy it?   Rating:  0/10  Value: $0.00",False,False
